atencion_id;fecha_hora;informador_id;centro_id;encuesta_id;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Sexo;¿ En qué medio de transporte ha llegado a Madrid?;¿Cómo ha localizado los SAIT?;¿Volvería a utilizar este servicio?;¿Ha buscado información sobre la ciudad de Madrid antes de venir;En relación con las instalaciones del Servicio de Atención e Inf;En relación con el personal de atención que le ha atendido en lo;En relación con el servicio prestado, ¿cuál es su grado de satis;En relación con los medios materiales y la documentación disponi;¿Cuál es su nivel global de satisfacción con el Servicio de Aten;Observaciones;Con quién viaja (sólo una opción);Edad;Duración de la estancia en Madrid;¿Cuál es el motivo de su visita a la Ciudad de  Madrid?;¿Qué instalaciones del Servicio de Atención e Información Turíst
2127850;2021-07-22 15:32:40;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$7;8;;En familia;45-64;De 4 a 7 noches;Familia;Centro de Turismo de la Plaza Mayor
2127867;2021-07-22 15:55:28;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127869;2021-07-22 15:55:30;98;58;174;Seleccione País;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$7;7;;En familia;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127872;2021-07-22 16:03:08;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$7;7;;Sólo;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127879;2021-07-22 16:13:35;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$7;7;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127880;2021-07-22 16:12:58;98;58;174;Seleccione País;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;De 1 a 2 semanas;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127884;2021-07-22 16:18:48;98;58;174;Seleccione País;Madrid;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;+65;De 1 a 2 semanas;Familia;Centro de Turismo de la Plaza Mayor
2127886;2021-07-22 16:23:13;98;58;174;Seleccione País;Jaén;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$10;10;;Con amigos;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127894;2021-07-22 16:45:23;98;58;174;Estados Unidos;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking/instagram;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127897;2021-07-22 16:25:55;98;58;174;Seleccione País;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;Sólo;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127903;2021-07-22 16:47:38;98;58;174;Seleccione País;Madrid;Mujer;Residente;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;8;;Sólo;45-64;Residente;Residente;Centro de Turismo de la Plaza Mayor
2127904;2021-07-22 16:49:43;98;58;174;Seleccione País;Barcelona;Mujer;Tren;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127917;2021-07-22 16:52:00;98;58;174;Alemania;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;Sólo;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127924;2021-07-22 16:57:37;98;58;174;Puerto Rico;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##B&b;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;45-64;De 1 a 2 semanas;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127940;2021-07-22 17:14:38;98;58;174;Italia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##TripAdvisor ;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127943;2021-07-22 16:59:21;98;58;174;Italia;NULL;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127947;2021-07-22 17:20:49;98;58;174;Italia;NULL;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$10;9;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127951;2021-07-22 17:31:53;98;58;174;México;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;9;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127952;2021-07-22 17:36:21;98;58;174;Seleccione País;Valencia;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127954;2021-07-22 17:37:43;98;58;174;España;Madrid;Hombre;Residente;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;Residente;Residente;Centro de Turismo de la Plaza Mayor
2127958;2021-07-22 17:46:13;98;58;174;Seleccione País;Cuenca;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Familia;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 1 a 3 meses;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127960;2021-07-22 17:48:47;98;58;174;Italia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Su profesora de español;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Mapas mas completos, alguna farmacia marcada etc;En familia;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127972;2021-07-22 17:52:43;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Conocen de antes;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127975;2021-07-22 18:01:49;98;58;174;España;Toledo;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;9;Más visitas guiadas o más aforo, no hemos podido coger ninguno para hoy;En pareja;25-44;1 noche;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127976;2021-07-22 17:35:56;98;58;174;Seleccione País;Las Palmas;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$8;8;;En familia;45-64;De 4 a 7 noches;Familia;Centro de Turismo de la Plaza Mayor
2127982;2021-07-22 18:07:59;98;58;174;Seleccione País;Córdoba;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$7;8;;Sólo;45-64;Residente;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127984;2021-07-22 18:10:12;98;58;174;Seleccione País;Córdoba;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;Otros (Indicar)##Oficinaturismo;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$10;10;Más folletos para dar al público en meses de verano ;En familia;25-44;Residente;Residente;Centro de Turismo de la Plaza Mayor
2128102;2021-07-23 10:22:33;98;58;174;Seleccione País;Murcia;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2128107;2021-07-23 10:25:45;98;58;174;Seleccione País;Murcia;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$9;10;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2128116;2021-07-23 10:26:13;98;58;174;España;Guipúzcoa;Hombre;Otro (Indicar)##Blablacar;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;15-24;Excursionista;Ocio, recreo y vacaciones;Unidad móvil
2128117;2021-07-23 10:26:34;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##instagram;Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;9;;En familia;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2128139;2021-07-23 10:40:48;98;58;174;Seleccione País;Sevilla;Mujer;Coche particular;Tenía información previa de su ubicación##google;Sí;Internet/web (Indicar páginas)##google;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2128144;2021-07-23 10:37:56;98;58;174;Francia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##B&b/YouTubeviajesmadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2128145;2021-07-23 11:07:32;98;58;174;Portugal;NULL;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Expiria/booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;Unidad móvil
2128148;2021-07-23 11:03:14;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$7;8;;En familia;45-64;3 noches;Gastronomía;Centro de Turismo de la Plaza Mayor
2128180;2021-07-23 11:27:24;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Si vendieran entradas para el palacio sería un servicio aun más perfecto.;En familia;25-44;Residente;Residente;Unidad móvil
2128182;2021-07-23 11:16:24;98;58;174;Seleccione País;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En familia;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2128187;2021-07-23 11:33:00;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;7;;Sólo;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2128189;2021-07-23 11:35:01;98;58;174;Seleccione País;Madrid;Hombre;Residente;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$7;7;;Sólo;45-64;Residente;Residente;Centro de Turismo de la Plaza Mayor
2128198;2021-07-23 11:32:26;98;58;174;Seleccione País;NULL;Hombre;Avión;Tenía información previa de su ubicación##En el palacio;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$7;10;Plano pequeño y no se dobla;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2128208;2021-07-23 11:52:47;98;58;174;España;Castellón;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Van con madrileños;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2128211;2021-07-23 11:54:12;98;58;174;España;Barcelona;Mujer;Tren;Tenía información previa de su ubicación##Les informaron en el otro punto;Sí;Internet/web (Indicar páginas)##TripAdvisor ;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Los dos puntos en los que hemos estado es todo genial ;En pareja;15-24;3 noches;Ocio, recreo y vacaciones;Unidad móvil
2128213;2021-07-23 11:57:17;98;58;174;Seleccione País;Madrid;Hombre;Residente;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;Sólo;45-64;Residente;Residente;Centro de Turismo de la Plaza Mayor
2128215;2021-07-23 11:56:58;98;58;174;Italia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking\pag oficial ;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2128219;2021-07-23 11:58:11;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Otras formas (Indicar)##Niño de intercambio ;15-24;Residente;Residente;Unidad móvil
2128224;2021-07-23 12:01:31;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;La ventana está demasiado bajita, se ha agachado para hablar con la chica;En familia;15-24;De 1 a 3 meses;Ocio, recreo y vacaciones;Unidad móvil
2128228;2021-07-23 12:02:10;98;58;174;Seleccione País;Cádiz;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$7;7;;En familia;45-64;3 noches;Familia;Centro de Turismo de la Plaza Mayor
